112,1270001000938,01,1,2018-06-14,2015-10-05,"鳥取トヨペット株式会社",,301,"鳥取県","鳥取市","安長８５０番地",,31,201,6800913,,,,,,,2015-10-05,1,,,,,"トットリトヨペット",0
113,1270001000954,01,1,2018-04-09,2015-10-05,"株式会社鳥取平版社",,301,"鳥取県","鳥取市","富安１丁目７９番地",,31,201,6800845,,,,,,,2015-10-05,1,,,,,"トットリヘイバンシャ",0
114,1270001000962,01,1,2018-12-05,2015-10-05,"鳥取三菱自動車販売株式会社",,301,"鳥取県","鳥取市","松並町２丁目３１７番地",,31,201,6800801,,,,,,,2015-10-05,1,,,,,"トットリミツビシジドウシャハンバイ",0
115,1270001000979,01,1,2021-09-08,2015-10-05,"株式会社岩井屋",,301,"鳥取県","岩美郡岩美町","大字岩井５４４番地",,31,302,6810024,,,,,,,2015-10-05,1,,,,,"イワイヤ",0
116,1270001000987,01,1,2018-12-06,2015-10-05,"株式会社カスミ",,301,"鳥取県","岩美郡岩美町","大字浦富１７６５番地１",,31,302,6810003,,,,,,,2015-10-05,1,,,,,"カスミ",0
117,1270001000995,01,1,2018-06-26,2015-10-05,"株式会社田中組",,301,"鳥取県","岩美郡岩美町","大字白地２４番地３",,31,302,6810022,,,,,,,2015-10-05,1,,,,,"タナカグミ",0
118,1270001001003,01,1,2018-04-05,2015-10-05,"福上工業株式会社",,301,"鳥取県","岩美郡岩美町","大字新井５５０番地",,31,302,6810065,,,,,,,2015-10-05,1,,,,,"フクガミコウギョウ",0
119,1270001001011,01,1,2019-07-25,2015-10-05,"サンライズ工業株式会社",,301,"鳥取県","鳥取市","国府町庁１１７番地の１",,31,201,6800152,,,,,,,2015-10-05,1,,,,,"サンライズコウギョウ",0
120,1270001001028,12,0,2022-03-04,2022-03-02,"株式会社林観光社",,301,"鳥取県","鳥取市","緑ケ丘３丁目２１番７２号",,31,201,6800915,,,,,,,2015-10-05,1,,,,,"ハヤシカンコウシャ",0
121,1270001001052,01,1,2020-07-09,2015-10-05,"株式会社アール企画",,301,"鳥取県","鳥取市","大覚寺１５０番地７８",,31,201,6800863,,,,,,,2015-10-05,1,,,,,"アールキカク",0
